lh_or_rh,height,pitchtype,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,183.0,2.0,0.5,0.000,0.000,0.421,0.625,0.000,1.000,0.412,0.481,0.0,0.000,0.31,1.000,0.000,1.000,0.000,1.000,0.333,0.000,0.375,0.5,0.4,0.000,0.333,0.75
1,183.0,3.0,0.000,0.500,0.000,0.000,0.625,0.667,0.250,0.333,0.000,0.0,0.000,0.250,0.500,0.500,0.5,0.000,0.000,0.667,0.400,0.375,0.5,0.500,0.769,0.333,0.000
1,183.0,4.0,0.375,0.429,0.143,0.250,0.500,0.333,0.133,0.417,0.500,0.0,0.400,0.250,0.455,0.250,0.000,0.364,0.250,0.000,0.000,0.000,0.5,1.000,1.000,0.000,0.75
1,183.0,5.0,1.000,0.500,0.000,0.500,0.625,0.000,0.000,0.412,0.481,0.000,0.000,0.500,0.333,0.000,0.5,0.364,0.000,0.000,0.483,0.375,0.5,0.4,1.000,0.333,0.75
1,183.0,6.0,1.000,0.000,0.000,0.250,0.000,0.481,0.333,0.250,1.000,0.0,0.35,0.500,0.500,0.324,0.5,1.000,1.000,0.000,0.000,0.375,0.5,0.4,1.000,0.333,0.75
1,187.0,0.0,0.35,0.417,0.323,0.500,0.875,0.000,0.000,0.167,1.000,0.000,0.286,0.000,0.250,0.000,0.857,0.278,0.000,0.400,1.000,1.0,0.8,0.583,0.474,0.583,1.000
1,187.0,1.0,0.667,1.000,0.857,0.500,1.000,1.000,0.176,0.357,0.167,0.500,0.273,0.273,0.586,0.350,0.750,0.200,0.308,0.429,0.400,1.000,0.667,0.556,0.500,0.556,1.000
1,187.0,2.0,0.35,0.417,0.000,0.000,1.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.500,0.289,0.857,0.278,0.000,0.500,0.333,1.0,0.8,0.000,0.474,0.583,0.000
1,187.0,3.0,0.667,0.000,0.000,0.000,1.000,0.000,0.625,0.400,0.500,0.25,0.286,0.333,0.500,1.000,0.857,0.000,0.500,0.667,1.000,1.0,0.8,0.583,0.474,0.500,1.000
1,187.0,4.0,0.222,0.538,0.182,0.250,0.500,0.417,0.313,0.400,0.000,0.333,0.333,0.143,0.412,0.200,1.000,0.400,0.667,0.235,0.000,1.0,1.000,1.000,0.400,1.000,1.000
1,187.0,5.0,0.333,0.000,0.400,0.000,1.000,0.333,0.167,0.375,0.000,0.25,0.000,0.333,0.000,0.000,0.857,0.000,1.000,0.000,0.000,1.0,0.8,1.000,0.500,0.583,0.875
1,187.0,6.0,0.000,0.000,0.000,0.308,0.875,0.464,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.857,1.000,1.000,0.000,0.367,1.0,1.000,0.583,0.474,0.583,1.000
1,187.0,0.0,0.5,0.0,0.375,0.3,0.667,0.4,0.000,0.229,0.25,0.5,0.000,0.500,0.333,0.000,1.000,0.556,0.000,1.000,0.500,0.000,0.0,0.455,1.000,0.4,0.25
1,187.0,1.0,1.000,0.0,0.500,0.333,1.000,0.500,0.200,0.182,0.000,0.500,0.500,0.455,0.381,0.500,0.286,0.667,0.125,0.320,0.273,0.333,0.000,0.250,0.375,0.250,0.333
1,187.0,2.0,0.5,0.0,0.375,0.3,0.667,0.000,0.222,0.229,0.25,0.5,0.214,0.343,0.000,0.000,1.000,0.556,0.500,0.344,0.303,0.364,0.0,0.000,0.417,0.4,0.25
1,187.0,3.0,0.000,0.0,0.375,0.000,1.000,0.000,0.000,0.400,0.250,0.000,0.214,0.250,0.000,0.500,0.417,0.000,1.000,0.000,1.000,1.000,0.0,0.500,0.417,0.4,0.25
1,187.0,4.0,0.250,0.000,0.333,0.000,0.000,0.667,0.182,0.231,0.333,1.000,0.000,0.222,0.294,0.167,0.417,1.000,0.000,0.250,0.167,0.364,0.0,1.000,0.000,1.000,0.000
1,187.0,5.0,0.000,0.0,0.500,0.333,0.667,0.000,1.000,0.000,1.000,0.000,0.000,0.500,0.500,0.333,1.000,0.000,0.333,0.344,0.303,1.000,0.0,0.455,0.000,0.4,0.25
1,187.0,6.0,0.5,0.0,0.000,1.000,0.667,0.4,0.000,0.000,1.000,0.500,0.214,0.000,0.333,0.000,0.000,0.556,1.000,0.344,0.000,0.000,0.0,0.455,1.000,0.4,0.25
0,174.0,0.0,0.333,0.000,0.176,0.125,0.167,0.143,0.000,0.357,0.250,0.25,0.000,1.000,1.000,0.333,0.429,0.5,0.000,0.333,0.333,0.667,0.000,0.286,1.000,0.333,0.4
0,174.0,1.0,0.000,0.000,0.000,0.125,1.000,0.200,0.444,0.444,0.200,0.333,0.333,0.313,0.364,0.250,0.250,0.500,0.333,0.333,0.273,1.000,1.000,0.400,0.286,0.400,0.400
0,174.0,2.0,0.000,1.000,0.176,0.125,0.000,0.143,0.000,0.000,0.24,0.25,0.000,1.000,0.000,0.000,0.429,0.5,1.000,0.000,0.333,0.667,0.000,0.000,0.333,0.333,0.4
0,174.0,3.0,1.000,0.25,0.000,0.000,0.000,0.143,0.000,0.000,1.000,0.25,0.182,0.000,0.000,0.250,0.000,0.5,0.500,0.667,1.000,0.667,0.5,0.000,0.333,0.333,0.4
0,174.0,4.0,0.500,0.333,0.000,0.200,0.000,0.000,0.600,0.111,0.222,0.000,0.000,0.429,0.500,0.250,0.429,1.000,0.125,0.667,0.333,0.000,1.000,0.286,0.333,0.000,0.4
0,174.0,5.0,0.000,0.25,0.200,0.000,0.167,0.000,0.000,0.833,0.200,1.000,0.000,0.000,1.000,0.500,1.000,0.5,0.000,1.000,0.000,0.667,0.5,0.286,0.333,0.333,0.4
0,174.0,6.0,0.333,0.25,0.400,0.000,0.167,0.143,0.000,0.000,0.000,0.000,0.182,0.000,0.667,0.333,1.000,0.000,0.000,0.500,0.500,0.667,0.5,0.286,0.333,0.333,0.4
0,174.0,0.0,0.000,0.000,0.233,0.25,1.000,1.000,0.250,0.600,0.333,0.375,0.000,0.333,1.000,0.000,0.56,0.000,0.364,0.000,0.308,0.5,0.667,1.000,0.000,1.000,0.875
0,174.0,1.0,1.000,0.750,0.250,0.25,1.000,0.556,0.545,0.421,0.333,0.000,0.286,0.286,0.452,0.333,0.889,0.273,0.267,0.444,0.333,0.750,0.750,0.538,0.643,0.800,1.000
0,174.0,2.0,0.357,0.444,0.233,0.25,0.556,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.25,1.000,0.000,0.308,0.5,0.000,0.000,0.000,0.636,1.000
0,174.0,3.0,0.333,0.250,0.400,0.500,0.556,0.333,0.333,0.500,0.167,1.000,0.500,0.000,0.100,0.333,0.56,0.000,0.500,0.333,1.000,0.000,1.000,0.000,1.000,0.000,1.000
0,174.0,4.0,0.000,0.500,0.400,0.500,0.500,0.200,0.385,0.267,0.385,0.500,1.000,0.417,0.200,0.231,0.200,1.000,0.300,0.000,0.000,0.000,0.667,0.000,1.000,1.000,1.000
0,174.0,5.0,0.357,0.000,0.143,0.000,0.000,0.000,0.000,0.400,0.667,0.000,0.000,0.600,0.143,0.333,0.200,0.25,0.667,0.500,0.000,0.500,0.667,0.4,1.000,1.000,0.000
0,174.0,6.0,1.000,0.333,0.111,0.000,0.500,1.000,0.250,0.286,0.333,0.375,0.438,0.000,0.667,0.500,0.750,0.25,0.500,0.000,0.308,0.5,0.667,0.4,0.667,0.000,0.875
0,174.0,0.0,0.8,0.462,0.000,0.167,0.667,0.818,1.000,0.333,0.333,1.000,0.333,0.250,0.333,0.444,0.667,0.000,0.500,0.500,1.000,1.000,0.625,0.000,1.000,0.500,1.000
0,174.0,1.0,1.000,1.000,1.000,0.500,1.000,1.000,0.353,0.375,0.533,0.500,0.375,0.300,0.357,0.400,0.625,0.286,0.500,0.286,0.316,0.400,0.600,0.333,0.300,0.556,0.750
0,174.0,2.0,0.8,0.462,0.417,0.167,0.667,0.818,0.000,1.000,0.000,0.474,0.333,0.375,0.500,0.4,0.545,1.000,0.000,1.000,0.37,0.6,0.625,0.000,0.421,0.471,0.769
0,174.0,3.0,1.000,0.462,0.500,0.000,0.667,0.818,0.500,0.333,0.333,1.000,0.000,0.500,0.000,0.400,0.545,0.000,0.000,0.000,0.500,1.000,0.000,1.000,0.000,1.000,0.769
0,174.0,4.0,0.500,0.400,0.000,0.167,0.333,0.714,0.571,0.000,0.100,0.000,0.500,0.500,0.429,0.313,0.545,0.364,0.600,0.200,0.200,0.000,1.000,0.500,1.000,0.333,0.769
0,174.0,5.0,1.000,0.333,0.417,0.167,0.667,0.818,0.000,0.429,0.222,0.400,0.333,0.500,0.333,0.385,0.143,1.000,1.000,0.500,0.444,1.000,1.000,0.353,0.000,0.000,1.000
0,174.0,6.0,0.000,0.500,0.500,0.000,1.000,0.818,0.667,0.400,0.250,0.333,0.333,0.375,0.000,0.600,1.000,0.364,0.000,1.000,1.000,0.6,0.625,0.353,1.000,0.000,0.769
0,174.0,0.0,0.000,0.000,0.217,0.500,0.5,0.000,0.500,0.000,0.200,0.000,0.000,0.000,0.500,0.250,0.364,0.000,0.167,0.36,0.375,0.000,0.0,0.500,0.429,1.000,1.000
0,174.0,1.0,0.000,1.000,0.000,0.667,0.5,0.000,0.261,0.400,0.357,0.500,0.308,0.357,0.391,0.333,0.200,0.571,0.188,0.455,0.444,0.000,0.000,0.364,0.429,0.500,1.000
0,174.0,2.0,0.3,1.000,0.217,1.000,1.000,0.25,0.333,0.364,0.000,0.36,0.000,0.000,0.395,0.364,0.364,0.385,0.267,0.500,0.424,0.2,0.0,0.000,0.429,0.714,1.0
0,174.0,3.0,0.3,0.500,0.143,0.000,0.5,0.25,0.500,0.400,0.250,0.667,0.333,0.000,1.000,0.000,0.500,0.000,0.500,0.000,0.500,0.2,0.0,0.412,0.000,0.714,1.0
0,174.0,4.0,0.400,0.375,0.000,1.000,0.333,0.286,0.111,0.833,0.313,0.333,1.000,0.286,0.111,0.500,0.000,0.250,0.750,0.429,0.000,0.500,0.0,0.667,0.600,0.500,1.0
0,174.0,5.0,0.000,1.000,0.667,0.000,0.5,0.500,1.000,0.143,0.333,0.375,0.000,0.667,0.500,0.500,1.000,0.385,0.000,0.000,0.500,0.000,0.0,0.412,0.000,1.000,1.0
0,174.0,6.0,0.000,0.000,0.333,0.250,0.5,0.25,0.333,0.167,0.000,0.000,0.333,1.000,1.000,0.571,0.500,0.385,0.000,0.36,0.424,0.500,0.0,0.412,0.429,1.000,1.000
0,174.0,0.0,1.000,0.273,0.667,0.000,0.4,0.412,0.333,0.500,0.429,0.000,0.556,1.000,0.000,0.667,1.000,0.375,0.500,0.000,1.000,0.556,1.0,0.500,1.000,0.417,1.000
0,174.0,1.0,1.000,0.750,1.000,0.800,0.667,0.300,0.591,0.182,0.393,0.444,0.571,0.412,0.143,0.407,0.538,0.500,0.538,0.375,0.462,0.250,1.000,0.556,0.000,0.444,0.600
0,174.0,2.0,0.571,1.000,1.000,0.000,0.000,0.500,0.535,0.25,0.250,0.000,1.000,0.500,1.000,0.322,0.522,0.333,0.000,0.19,0.500,0.556,1.0,0.000,0.333,1.000,0.8
0,174.0,3.0,0.333,0.000,0.333,0.000,1.000,1.000,0.000,0.000,0.111,1.000,0.556,0.000,0.500,0.000,0.000,0.000,0.500,0.250,0.571,0.667,1.0,0.000,1.000,0.000,0.8
0,174.0,4.0,0.500,0.250,0.500,0.091,0.250,0.667,0.714,0.400,0.412,0.000,0.000,0.667,1.000,0.222,0.500,0.375,0.667,0.000,0.429,1.000,1.000,0.000,0.333,0.417,0.8
0,174.0,5.0,0.500,0.000,0.000,0.111,0.000,0.412,0.333,0.333,0.222,0.333,0.556,0.500,0.500,0.125,0.500,0.375,0.458,0.000,0.333,0.556,1.0,1.000,0.000,0.000,0.8
0,174.0,6.0,0.250,0.000,0.333,0.000,0.000,0.000,0.667,0.000,0.286,0.750,0.556,1.000,0.500,0.375,0.000,0.375,0.458,0.000,0.000,1.000,1.0,0.438,0.000,0.417,1.000
0,174.0,0.0,0.438,1.000,0.208,0.000,1.000,0.588,0.396,1.000,0.500,0.435,1.000,0.000,0.000,1.000,0.000,0.647,0.000,0.000,0.000,1.000,0.6,0.000,0.000,0.500,1.0
0,174.0,1.0,1.000,0.625,0.000,0.667,1.000,0.600,0.379,0.368,0.395,0.222,0.364,0.231,0.545,0.474,0.467,0.615,0.368,0.389,0.412,0.364,0.667,0.000,0.286,0.400,1.000
0,174.0,2.0,0.000,0.529,0.208,1.000,0.6,0.500,0.667,1.000,0.250,1.000,0.500,1.000,0.000,0.000,0.417,1.000,0.375,0.394,0.000,0.474,0.6,0.429,0.273,0.5,1.0
0,174.0,3.0,0.667,0.529,0.000,0.375,0.000,0.500,0.000,0.500,0.429,0.435,0.000,0.400,0.400,0.167,0.417,0.500,0.333,0.200,0.333,0.500,0.6,1.000,0.000,1.000,1.000
0,174.0,4.0,0.333,0.250,0.600,0.500,0.429,1.000,0.385,0.615,0.409,0.429,0.600,0.286,0.250,0.300,0.000,0.647,0.500,0.500,0.000,1.000,0.500,1.000,1.000,0.500,1.0
0,174.0,5.0,0.438,0.667,0.125,0.143,0.6,0.588,1.000,0.286,1.000,0.750,0.000,1.000,0.250,0.000,0.333,0.647,0.250,1.000,0.400,0.000,0.6,0.429,0.000,0.5,1.000
0,174.0,6.0,0.000,0.000,0.200,0.000,1.000,1.000,0.333,0.167,0.429,0.000,0.429,0.333,0.000,0.000,0.667,0.647,1.000,0.500,0.294,0.474,0.6,0.000,0.273,0.5,1.000
0,174.0,0.0,0.5,1.000,0.565,0.000,0.6,0.7,0.000,0.500,0.000,0.636,0.526,0.667,0.514,0.250,0.000,0.455,1.000,0.333,0.000,0.636,0.667,0.429,0.538,0.643,0.667
0,174.0,1.0,1.000,0.667,0.571,1.000,1.000,0.600,0.333,0.500,0.263,1.000,0.538,0.278,0.545,0.500,0.200,0.444,0.313,0.300,0.333,0.714,0.667,0.429,0.571,0.500,0.571
0,174.0,2.0,0.000,0.389,1.000,0.455,0.6,0.7,0.500,1.000,0.000,0.000,0.000,0.167,0.514,0.000,0.5,0.455,0.394,0.000,0.345,0.636,0.667,0.429,0.538,1.000,1.000
0,174.0,3.0,0.000,0.000,0.500,0.250,1.000,0.500,0.400,0.800,0.500,1.000,0.000,0.250,0.600,0.000,0.000,0.455,0.000,0.000,0.333,1.000,0.667,0.429,0.000,1.000,0.000
0,174.0,4.0,1.000,0.000,0.500,0.375,0.500,1.000,0.300,0.286,0.250,0.800,1.000,0.429,0.538,1.000,1.000,1.000,0.571,0.571,1.000,0.000,0.667,0.429,1.000,1.000,0.706
0,174.0,5.0,0.000,0.250,1.000,0.000,1.000,1.000,0.500,0.000,0.500,0.000,1.000,0.250,0.333,0.500,1.000,0.000,1.000,0.353,0.000,0.500,0.667,0.429,0.538,1.000,0.706
0,174.0,6.0,0.000,0.500,0.500,0.500,0.000,0.7,0.667,0.714,0.000,0.000,0.526,0.31,0.333,0.500,0.000,0.455,0.500,1.000,1.000,0.636,0.667,0.429,0.000,0.643,0.706
0,184.0,0.0,0.2,1.000,0.222,0.000,0.143,0.25,0.000,0.000,0.000,0.417,0.000,0.000,0.000,0.429,0.182,0.333,0.000,0.000,0.000,0.4,0.36825,0.5,0.6,1.0,1.0
0,184.0,1.0,0.000,0.667,0.667,0.500,0.000,0.167,0.444,0.333,0.250,0.286,0.000,0.071,0.438,0.429,0.200,0.333,0.231,0.400,0.538,0.400,0.36825,1.000,0.500,1.000,1.000
0,184.0,2.0,0.000,1.000,0.222,1.000,0.143,1.000,0.500,1.000,0.000,0.000,0.0,0.222,0.381,0.429,0.000,0.333,0.000,1.000,0.35,0.000,0.36825,0.000,0.6,1.0,1.0
0,184.0,3.0,1.000,0.000,0.111,0.000,0.143,0.25,0.000,0.000,0.000,1.000,0.0,1.000,0.381,0.333,0.000,0.333,1.000,0.000,0.000,0.4,0.36825,0.5,0.6,1.0,1.0
0,184.0,4.0,0.000,0.500,0.000,0.000,0.000,0.000,0.250,0.667,0.000,1.000,0.000,1.000,0.250,0.333,0.182,0.333,0.500,0.000,0.000,0.500,0.36825,0.5,1.000,1.000,1.0
0,184.0,5.0,0.2,0.538,0.000,0.000,1.000,0.25,0.500,0.000,0.000,0.417,0.0,0.222,0.381,0.400,0.333,0.333,0.278,0.381,0.35,0.4,0.36825,0.5,0.6,1.0,1.0
0,184.0,6.0,0.000,0.000,0.500,0.200,0.000,0.25,0.500,0.167,0.333,0.000,0.0,0.222,0.381,0.667,0.182,0.333,0.278,1.000,0.35,0.500,0.36825,0.5,0.6,1.0,1.0
0,184.0,0.0,1.0,0.583,1.000,0.308,0.286,0.5,0.500,0.000,0.333,1.000,0.25,0.308,0.000,0.000,1.000,0.5,1.000,0.500,0.000,0.545,0.667,0.2,0.417,1.000,1.000
0,184.0,1.0,1.000,1.000,0.333,0.400,0.500,0.667,0.200,0.391,0.333,0.200,0.333,0.294,0.300,0.282,0.500,0.500,0.500,0.328,0.500,0.500,0.500,0.250,0.455,0.333,1.000
0,184.0,2.0,1.0,0.583,0.000,0.308,0.000,0.5,0.000,0.500,0.33,0.6,0.25,0.308,0.500,0.242,0.615,0.5,0.000,0.347,0.373,0.545,0.667,0.2,0.417,0.4,0.889
0,184.0,3.0,1.0,1.000,0.167,1.000,0.000,0.5,1.000,0.333,0.500,0.6,0.25,0.250,0.000,0.667,0.667,0.5,0.333,0.667,0.250,0.545,0.667,0.000,0.417,0.4,1.000
0,184.0,4.0,1.0,0.250,0.167,0.000,0.286,0.000,0.286,0.444,0.176,0.800,0.25,0.500,0.286,0.167,0.615,0.5,0.500,0.400,0.000,0.545,1.000,0.2,0.000,0.4,0.889
0,184.0,5.0,1.0,0.333,0.000,0.000,1.000,0.5,0.250,0.286,0.400,0.667,0.25,1.000,1.000,0.000,0.615,0.5,0.444,0.347,0.000,0.500,0.667,0.2,0.417,0.4,0.000
0,184.0,6.0,1.0,1.000,0.000,0.000,0.000,0.5,0.250,0.500,0.500,0.6,0.000,0.000,1.000,0.000,1.000,0.5,0.000,0.500,1.000,0.545,0.667,0.2,0.417,0.4,0.889
0,184.0,0.0,0.333,0.455,0.292,0.391,0.615,1.0,0.000,0.333,0.000,0.278,0.125,0.226,0.344,0.500,1.000,0.333,0.000,1.000,0.000,0.8,0.833,0.5,0.429,0.25,1.000
0,184.0,1.0,0.000,0.455,0.500,0.667,0.800,1.000,0.071,0.459,0.429,0.500,0.143,0.240,0.222,0.302,0.250,0.400,0.500,0.478,0.316,0.875,0.833,0.333,0.500,0.333,1.000
0,184.0,2.0,0.500,0.455,0.292,0.391,0.615,1.000,0.000,1.000,0.667,0.278,0.125,1.000,0.000,0.000,0.500,0.333,0.471,0.000,0.214,0.000,0.833,0.5,0.429,0.25,1.0
0,184.0,3.0,0.333,0.333,0.143,0.333,0.000,1.0,0.286,0.429,0.000,0.000,0.125,0.226,0.500,0.333,0.538,0.333,0.471,0.4,0.214,1.000,0.833,0.5,0.000,0.000,1.0
0,184.0,4.0,0.333,0.400,0.200,0.167,0.500,1.0,0.333,0.412,0.471,0.000,0.000,0.000,0.800,0.167,0.500,0.000,1.000,0.000,0.000,0.8,0.833,1.000,0.000,0.000,1.0
0,184.0,5.0,0.333,0.667,0.500,0.000,0.000,1.0,0.000,0.250,0.467,0.000,0.125,0.226,0.000,0.400,0.667,0.333,0.471,0.4,0.000,0.8,0.833,0.5,0.429,0.000,1.0
0,184.0,6.0,0.333,0.455,0.250,0.000,1.000,1.0,0.143,0.333,0.400,0.278,0.125,0.226,0.000,0.000,0.538,0.333,0.471,0.4,0.214,0.8,0.833,0.5,0.429,0.25,1.0
0,184.0,0.0,1.000,0.067,1.000,0.125,0.4,0.000,0.333,0.000,0.000,0.455,0.333,1.000,0.500,0.800,1.000,0.000,1.000,0.250,0.500,0.273,0.000,0.5,1.000,1.000,0.833
0,184.0,1.0,1.000,0.333,0.625,0.000,1.000,1.000,0.267,0.429,0.214,0.625,0.125,0.389,0.235,0.379,0.714,0.250,0.353,0.529,0.545,0.200,0.333,0.500,0.778,0.600,1.000
0,184.0,2.0,1.0,0.067,0.44,0.000,0.4,0.5,0.000,0.378,0.000,0.455,0.000,0.000,0.267,0.286,0.000,0.222,0.000,1.000,0.000,0.000,0.25,0.5,0.571,0.667,0.833
0,184.0,3.0,1.0,0.000,0.714,0.500,0.000,0.000,0.000,0.750,0.167,0.286,0.000,0.414,0.333,0.667,0.6,0.222,0.368,0.000,1.000,1.000,0.25,0.5,0.571,0.667,0.833
0,184.0,4.0,1.0,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.091,0.000,0.000,0.500,0.000,0.286,0.333,0.222,0.368,0.000,0.500,0.500,0.25,0.5,0.571,0.667,0.000
0,184.0,5.0,1.0,0.000,0.000,0.000,0.4,0.5,0.000,0.500,0.600,0.500,0.143,0.500,0.500,0.667,0.667,0.222,0.368,0.387,0.000,0.000,0.25,0.5,0.000,0.667,0.833
0,184.0,6.0,1.0,0.000,0.000,0.000,0.4,0.000,0.000,0.000,0.667,0.500,0.143,1.000,0.333,0.400,0.6,0.222,0.368,0.333,0.000,0.000,0.25,0.5,0.000,0.667,0.833
1,178.0,0.0,0.28,0.500,0.000,0.143,0.429,0.0,1.000,0.000,0.000,0.0,0.167,0.250,0.125,0.000,0.000,1.000,0.125,0.353,0.000,0.667,1.0,1.000,1.000,1.0,0.917
1,178.0,1.0,1.000,1.000,1.000,1.000,1.000,0.000,0.300,0.357,0.444,0.0,0.111,0.333,0.000,0.357,0.667,0.250,0.000,0.385,0.333,0.750,1.000,0.333,0.667,1.000,0.833
1,178.0,2.0,0.28,0.286,0.4,0.143,0.429,0.000,0.314,0.414,0.3,0.000,0.000,0.000,0.000,0.000,0.556,0.308,0.000,0.500,0.231,0.667,1.0,0.429,0.714,1.0,0.917
1,178.0,3.0,0.400,0.000,0.4,0.000,0.429,0.000,0.500,0.250,0.000,0.0,0.167,0.308,0.500,0.292,0.500,0.308,0.000,0.353,0.250,0.667,1.0,0.429,0.714,1.0,1.000
1,178.0,4.0,0.143,0.375,0.500,0.000,0.000,0.000,0.250,0.571,0.250,0.0,0.250,0.444,0.000,0.000,0.556,0.286,0.500,0.000,0.000,0.667,1.000,0.429,0.714,1.0,1.000
1,178.0,5.0,1.000,0.000,0.500,0.000,0.429,0.000,0.167,1.000,0.500,0.0,0.333,0.000,0.000,0.000,0.556,0.000,0.125,0.353,0.231,0.667,1.0,0.429,0.714,1.0,0.917
1,178.0,6.0,0.250,0.000,0.125,0.000,0.429,0.000,0.500,0.414,0.000,0.0,0.000,0.308,0.000,0.500,0.556,0.308,0.125,0.000,0.000,0.000,1.0,0.429,0.714,1.0,1.000
1,184.0,0.0,0.643,0.35,0.500,0.6,0.667,0.4,1.000,0.000,0.176,0.0,0.421,0.258,0.000,0.286,1.000,1.000,0.167,0.000,0.278,1.0,0.000,0.000,0.429,0.000,1.000
1,184.0,1.0,1.000,0.333,0.250,0.6,0.667,0.333,0.545,0.250,0.300,0.0,0.500,0.500,0.500,0.167,1.000,0.000,0.200,0.286,0.333,1.000,1.000,0.250,0.000,0.333,1.000
1,184.0,2.0,1.000,0.35,0.217,1.000,0.667,0.4,0.333,0.318,0.000,0.0,0.421,1.000,0.000,0.000,1.0,0.000,0.500,0.000,0.278,1.0,0.75,0.000,1.000,0.143,1.0
1,184.0,3.0,1.000,0.250,0.000,0.6,1.000,1.000,0.000,0.333,0.000,0.0,0.421,0.200,0.000,1.000,1.0,0.375,0.167,0.241,0.000,1.0,0.000,0.375,0.429,0.143,1.000
1,184.0,4.0,0.333,0.333,0.286,0.000,0.500,0.500,0.143,0.417,0.000,0.0,0.200,0.000,0.000,0.000,1.0,0.667,0.000,0.333,0.333,1.000,1.000,1.000,1.000,0.000,1.0
1,184.0,5.0,0.000,0.500,0.167,0.500,0.667,0.000,0.333,0.571,0.176,0.000,0.000,0.000,0.500,0.000,1.0,0.000,0.250,0.241,0.000,1.0,0.75,0.375,1.000,0.143,1.0
1,184.0,6.0,1.000,0.35,0.000,0.6,0.667,0.000,0.500,0.000,0.000,0.0,0.750,0.333,0.333,0.667,1.0,0.375,0.000,0.000,0.250,1.0,1.000,0.375,0.429,0.000,1.000
1,184.0,0.0,0.2,0.4,0.0,0.4,0.3074782608695652,0.500,0.000,0.500,0.6,0.0,0.000,0.19,0.333,0.000,0.0,0.0,0.000,0.500,1.000,1.000,0.3074782608695652,0.667,1.000,0.000,0.5
1,184.0,1.0,0.2,0.500,0.000,1.000,0.3074782608695652,0.000,0.000,0.667,0.000,0.000,0.000,0.200,0.286,0.250,0.000,0.000,0.333,0.429,0.000,0.500,0.3074782608695652,0.667,0.000,0.250,1.000
1,184.0,3.0,0.2,0.4,0.000,0.4,0.3074782608695652,0.500,0.500,0.444,0.6,0.0,0.0,0.333,1.000,0.000,0.0,0.0,0.333,0.000,0.167,0.667,0.3074782608695652,0.667,0.000,0.167,0.5
1,184.0,4.0,0.250,0.000,0.000,0.000,0.3074782608695652,0.667,0.333,0.571,1.000,0.0,0.000,0.125,0.333,1.000,0.0,0.000,1.000,0.000,0.167,0.667,0.3074782608695652,0.667,1.000,0.000,0.000
1,184.0,5.0,0.2,0.500,0.000,0.000,0.3074782608695652,0.000,0.000,0.000,0.6,0.0,0.000,0.250,0.438,1.000,0.0,0.000,0.000,0.333,0.167,0.667,0.3074782608695652,0.667,1.000,0.167,0.5
1,184.0,6.0,0.000,0.4,0.0,0.000,0.3074782608695652,0.444,0.000,0.500,0.6,0.0,0.000,0.19,0.438,0.3,0.0,0.0,0.333,0.500,0.000,0.667,0.3074782608695652,0.667,0.6,0.167,0.5
0,181.0,0.0,0.9,1.000,0.414,0.500,0.182,0.75,0.441,0.333,1.000,0.000,0.000,0.000,0.250,0.25,0.556,0.2,0.000,0.179,0.263,1.000,1.000,0.375,0.563,0.333,1.0
0,181.0,1.0,1.000,1.000,0.500,0.667,1.000,1.000,0.412,0.310,0.429,0.000,0.500,0.250,0.357,0.300,1.000,0.000,0.231,0.188,0.111,0.200,0.500,0.286,0.600,0.333,1.000
0,181.0,2.0,0.9,0.333,0.414,0.214,1.000,0.500,1.000,0.250,0.000,0.278,0.000,0.000,0.333,0.000,0.000,0.000,0.235,0.000,0.263,1.000,0.667,1.000,0.000,0.333,1.0
0,181.0,3.0,1.000,0.400,0.500,0.250,0.182,0.500,0.000,0.000,0.000,0.250,0.667,0.000,0.667,0.375,0.556,0.2,0.000,0.000,0.263,0.545,0.667,0.375,0.563,0.333,1.0
0,181.0,4.0,1.000,0.000,0.400,0.200,0.000,1.000,0.286,0.400,0.375,0.667,1.000,0.167,0.429,0.125,1.000,1.000,0.500,0.286,0.250,0.000,1.000,0.375,1.000,0.333,1.000
0,181.0,5.0,1.000,1.000,0.200,0.000,0.000,0.75,0.333,0.400,0.667,0.000,0.5,0.000,0.250,0.286,0.667,0.2,0.235,0.000,0.333,1.000,0.667,0.375,0.563,0.333,1.000
0,181.0,6.0,0.000,0.250,0.444,0.000,0.000,1.000,0.750,0.000,0.000,0.667,0.5,0.182,0.222,0.000,0.000,0.2,0.235,0.179,0.667,1.000,0.667,0.375,0.000,0.333,1.0
0,171.0,0.0,0.333,0.583,0.500,1.000,0.556,0.5,0.250,0.200,0.000,0.714,0.000,0.200,0.571,0.000,0.333,0.6,0.667,0.167,0.200,0.000,1.0,0.857,0.667,0.000,1.000
0,171.0,1.0,0.333,0.800,0.583,1.000,0.500,0.750,0.500,0.278,0.273,1.000,0.556,0.417,0.314,0.412,0.667,0.625,0.333,0.238,0.545,1.000,1.000,0.778,0.421,0.364,1.000
0,171.0,2.0,0.333,0.583,0.448,0.5,1.000,1.000,0.250,0.000,0.333,0.714,0.5,1.000,0.000,0.000,0.5,0.6,0.000,0.500,0.000,0.8,1.0,1.000,1.000,0.375,1.0
