lh_or_rh,height,bc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,184.0,0.0,1.0,0.2811578947368421,0.2811578947368421,0.000,0.000,0.2811578947368421,0.0,0.000,0.000,0.000,0.2811578947368421,0.000,0.000,0.167,0.2,1.0,0.000,0.500,0.500,0.500,0.2811578947368421,0.2811578947368421,0.000,0.000,0.000
0,184.0,1.0,1.0,0.2811578947368421,0.2811578947368421,1.000,0.0,0.2811578947368421,0.000,0.000,0.333,0.000,0.2811578947368421,0.000,0.000,0.3,0.333,1.000,1.000,1.000,0.000,0.75,0.2811578947368421,0.2811578947368421,0.000,0.0,0.000
0,184.0,2.0,1.000,0.2811578947368421,0.2811578947368421,0.000,0.0,0.2811578947368421,0.000,0.250,0.000,0.0,0.2811578947368421,0.333,0.667,0.500,0.000,1.0,0.000,0.333,0.250,1.000,0.2811578947368421,0.2811578947368421,0.000,0.0,0.0
0,184.0,0.0,0.184,0.184,0.000,0.0,0.0,0.184,0.000,0.000,0.5,0.000,0.184,0.0,0.6,0.500,0.000,0.184,0.184,0.000,0.000,1.000,0.184,0.184,0.184,0.184,0.184
0,184.0,1.0,0.184,0.184,0.0,0.0,0.0,0.184,0.000,0.000,0.5,0.0,0.184,0.000,0.333,0.000,0.0,0.184,0.184,0.0,0.000,1.0,0.184,0.184,0.184,0.184,0.184
0,184.0,2.0,0.184,0.184,0.0,0.000,0.000,0.184,0.0,0.250,0.500,0.0,0.184,0.0,1.000,0.333,0.000,0.184,0.184,0.000,0.000,1.0,0.184,0.184,0.184,0.184,0.184
1,185.0,0.0,0.000,0.5,0.333,0.5,0.833,0.333,0.100,0.000,0.000,1.0,0.6,0.500,0.000,0.000,0.000,0.48434782608695653,0.000,0.000,0.667,1.0,0.000,0.8,0.48434782608695653,0.000,0.000
1,185.0,1.0,0.800,0.600,0.750,1.000,1.000,0.667,0.083,0.429,0.250,1.000,1.000,0.800,0.500,0.000,0.0,0.48434782608695653,0.500,0.286,0.000,1.000,1.000,0.800,0.48434782608695653,0.800,1.000
1,185.0,2.0,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.333,0.000,1.0,0.333,0.000,0.250,0.333,0.0,0.48434782608695653,0.667,0.000,0.250,1.0,0.5,0.8,0.48434782608695653,0.667,0.500
0,185.0,0.0,0.500,0.000,0.000,0.000,0.000,0.3602272727272728,0.000,0.2,0.333,0.333,0.0,0.500,0.200,0.167,0.25,1.0,0.000,1.000,0.000,0.3602272727272728,0.3602272727272728,0.000,0.5,0.5,0.000
0,185.0,1.0,1.000,0.5,1.000,0.500,1.000,0.3602272727272728,0.667,1.000,0.000,0.000,0.0,0.333,0.333,0.286,0.500,1.0,0.0,1.000,0.000,0.3602272727272728,0.3602272727272728,0.0,0.500,0.500,1.000
0,185.0,2.0,0.667,1.000,0.250,0.000,0.5,0.3602272727272728,0.500,0.000,0.000,0.500,0.000,0.000,0.250,0.000,0.000,1.000,0.000,0.000,0.0,0.3602272727272728,0.3602272727272728,0.0,0.5,0.5,0.833
0,185.0,0.0,1.0,0.0,1.000,0.0,0.3303529411764706,0.0,0.000,0.000,0.75,1.0,0.3303529411764706,1.000,0.3303529411764706,0.000,0.000,0.3303529411764706,0.000,0.000,0.000,0.000,0.3303529411764706,0.3303529411764706,0.3303529411764706,0.0,0.3303529411764706
0,185.0,1.0,1.000,0.0,1.0,0.000,0.3303529411764706,0.000,0.0,0.000,0.500,1.0,0.3303529411764706,1.0,0.3303529411764706,0.333,0.0,0.3303529411764706,0.000,1.000,0.0,0.0,0.3303529411764706,0.3303529411764706,0.3303529411764706,0.0,0.3303529411764706
0,185.0,2.0,1.0,0.000,1.0,0.000,0.3303529411764706,0.0,0.0,1.000,1.000,1.000,0.3303529411764706,1.0,0.3303529411764706,0.500,0.0,0.3303529411764706,0.0,0.000,0.0,0.0,0.3303529411764706,0.3303529411764706,0.3303529411764706,0.000,0.3303529411764706
0,185.0,0.0,0.000,0.25,1.0,0.000,0.30110000000000003,0.30110000000000003,0.000,0.000,0.667,0.500,0.0,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.333,1.0,0.30110000000000003,0.30110000000000003,0.30110000000000003,0.000
0,185.0,1.0,0.0,1.000,1.000,0.500,0.30110000000000003,0.30110000000000003,0.500,0.500,0.667,0.500,0.0,0.333,0.0,0.000,0.0,0.0,0.000,0.000,0.000,1.000,1.000,0.30110000000000003,0.30110000000000003,0.30110000000000003,1.000
0,185.0,2.0,0.000,0.000,1.0,0.167,0.30110000000000003,0.30110000000000003,0.500,0.333,0.750,0.5,0.000,0.500,0.000,0.400,0.000,0.0,0.500,0.0,0.000,0.000,1.0,0.30110000000000003,0.30110000000000003,0.30110000000000003,0.667
0,185.0,0.0,1.0,0.000,0.000,0.000,0.250,1.000,0.333,0.250,0.125,0.000,1.0,0.000,0.0,0.333,0.667,0.25,0.5,0.0,0.000,0.000,1.0,0.5,0.000,0.000,0.000
0,185.0,1.0,1.000,1.000,0.0,0.667,1.000,1.0,1.000,0.125,0.333,0.000,1.000,0.0,0.000,0.25,1.000,0.333,0.000,0.000,0.333,1.000,1.000,1.000,0.0,0.000,0.0
0,185.0,2.0,1.000,0.5,0.000,0.000,0.000,1.0,0.167,0.000,0.500,1.000,1.0,0.0,0.000,0.000,0.000,0.000,1.000,0.000,0.500,0.5,1.0,0.000,0.0,0.0,0.000
0,177.0,0.0,1.000,0.200,0.250,0.067,0.167,0.556,0.000,0.188,0.286,0.444,0.000,0.333,0.300,0.100,0.000,0.500,0.600,0.143,0.313,0.500,1.000,0.000,0.667,0.250,0.000
0,177.0,1.0,0.800,0.556,0.800,0.667,0.000,0.750,0.625,0.467,0.400,1.000,0.667,0.385,0.625,0.286,1.000,0.600,0.364,0.308,0.000,0.800,0.667,0.600,1.000,0.667,1.000
0,177.0,2.0,0.000,0.250,0.286,0.286,0.500,0.400,0.143,0.429,0.143,0.250,0.500,0.417,0.273,0.067,0.625,0.571,0.267,0.389,0.273,0.000,1.000,0.500,0.000,0.429,0.625
0,177.0,0.0,0.000,0.000,0.143,0.167,0.200,0.0,0.273,0.375,0.182,0.000,0.000,0.333,0.400,0.250,1.000,1.0,0.000,0.500,0.000,0.000,0.39645833333333336,0.000,0.500,0.667,1.0
0,177.0,1.0,0.750,0.750,1.000,1.000,1.000,0.0,0.000,0.200,0.143,1.000,0.667,0.182,0.364,0.667,0.800,1.000,0.167,0.556,0.429,1.000,0.39645833333333336,0.000,0.750,1.000,1.000
0,177.0,2.0,0.6,1.000,0.25,0.000,0.000,0.000,0.500,0.214,0.500,0.000,0.000,0.154,0.250,0.000,0.000,1.0,0.333,0.417,0.000,0.000,0.39645833333333336,0.000,0.500,0.000,1.0
0,177.0,0.0,1.000,0.100,0.000,0.231,0.200,0.000,0.273,0.286,0.273,0.429,0.333,0.111,0.444,0.400,0.267,0.000,0.143,0.083,0.250,0.500,1.000,0.500,0.429,0.200,0.000
0,177.0,1.0,1.000,0.667,0.500,0.333,1.000,0.750,0.500,0.250,0.250,0.714,0.750,0.167,0.423,0.316,1.000,1.000,0.273,0.167,0.455,0.750,1.000,0.444,0.667,0.800,0.917
0,177.0,2.0,1.000,0.000,0.400,0.400,0.667,0.000,0.417,0.350,0.333,0.000,0.600,0.429,0.300,0.391,0.333,0.000,0.286,0.391,0.421,0.000,1.000,0.182,0.222,0.200,0.733
0,177.0,0.0,0.500,0.500,0.125,0.300,0.750,0.333,0.000,0.273,0.333,0.000,0.000,0.250,0.500,0.500,0.143,0.000,0.500,0.300,0.500,0.000,1.000,0.333,0.333,0.500,0.75
0,177.0,1.0,0.5,1.000,1.000,1.000,1.000,0.333,0.200,0.600,0.182,1.000,0.500,0.000,0.333,0.300,0.714,0.000,0.250,0.455,0.200,1.000,0.500,0.500,0.444,0.600,0.750
0,177.0,2.0,0.5,0.333,0.000,0.200,0.000,0.333,0.400,0.500,0.364,0.000,0.4,0.615,0.368,0.273,0.429,0.0,0.143,0.313,0.450,0.500,0.500,0.500,0.143,0.250,0.75
0,177.0,0.0,1.0,0.000,0.000,0.000,0.0,0.000,0.286,0.333,0.167,0.250,0.333,0.000,0.000,0.167,0.000,0.5,0.5,0.222,0.167,0.000,1.0,1.000,0.000,0.000,0.000
0,177.0,1.0,1.000,0.000,1.000,0.667,0.0,1.000,0.000,0.500,0.000,1.000,0.333,0.000,0.250,0.200,1.000,0.000,0.500,0.400,0.667,0.500,1.000,0.25,0.000,1.000,1.000
0,177.0,2.0,1.000,0.000,0.000,0.000,0.000,0.000,0.400,0.167,0.231,1.000,0.500,0.400,0.286,0.100,0.500,0.667,0.500,0.286,0.200,0.000,1.0,0.000,0.000,0.000,0.75
0,177.0,0.0,0.000,0.200,0.167,0.083,0.000,0.500,0.000,0.571,0.286,0.429,0.000,0.100,0.333,0.333,0.000,0.000,0.000,0.000,0.455,0.000,1.000,1.0,0.167,0.333,1.0
0,177.0,1.0,0.000,1.000,0.400,0.667,0.000,1.000,0.750,0.200,0.375,0.500,0.000,0.333,0.000,0.200,0.333,1.000,0.333,0.000,0.600,0.333,1.0,1.000,0.333,0.667,1.000
0,177.0,2.0,0.667,0.500,0.000,0.250,0.000,0.667,0.500,0.333,0.333,0.000,0.0,0.333,0.333,0.333,0.571,1.000,0.400,0.000,0.400,0.000,1.0,1.000,0.500,0.000,1.0
0,177.0,0.0,1.0,0.000,0.200,0.000,0.000,0.500,0.250,0.200,0.200,0.000,0.333,0.667,0.500,0.429,0.500,0.5,1.000,1.000,0.333,0.000,0.37679166666666664,0.000,0.000,0.000,1.0
0,177.0,1.0,1.000,0.667,0.000,1.000,0.0,0.000,0.500,0.333,0.333,0.0,0.500,1.000,0.167,1.000,0.000,0.5,1.000,0.333,1.000,1.000,0.37679166666666664,0.0,1.000,0.500,1.000
0,177.0,2.0,1.0,0.000,0.000,0.000,0.0,0.000,0.571,0.273,0.000,0.000,0.250,0.000,0.333,0.500,0.000,0.500,0.250,0.000,0.333,0.75,0.37679166666666664,0.000,0.333,0.333,1.0
0,185.0,0.0,1.0,1.0,0.000,0.000,0.000,0.0,0.000,0.000,0.000,0.500,0.333,0.500,0.000,0.000,0.0,0.0,0.333,0.000,0.500,0.0,0.000,0.3256666666666667,0.000,1.0,1.0
0,185.0,1.0,1.000,1.000,1.000,0.500,0.0,0.000,0.500,0.250,0.500,0.500,0.500,0.000,0.667,0.286,0.000,0.000,0.500,0.333,0.500,0.000,0.0,0.3256666666666667,0.0,1.000,1.000
0,185.0,2.0,1.0,1.0,0.333,0.333,0.000,0.0,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.0,0.000,0.000,0.000,0.0,0.0,0.3256666666666667,0.000,1.0,1.0
0,185.0,0.0,1.0,0.000,0.000,0.29610526315789476,0.0,1.0,1.000,0.000,0.000,0.000,0.0,0.000,0.667,0.000,0.667,0.29610526315789476,0.0,0.000,0.000,0.000,0.29610526315789476,0.0,0.29610526315789476,0.29610526315789476,0.29610526315789476
0,185.0,1.0,1.0,0.0,0.667,0.29610526315789476,0.0,1.000,1.0,0.500,0.000,0.0,0.000,0.000,0.000,0.333,1.000,0.29610526315789476,0.0,1.000,0.000,0.0,0.29610526315789476,0.000,0.29610526315789476,0.29610526315789476,0.29610526315789476
0,185.0,2.0,1.000,0.0,0.5,0.29610526315789476,0.000,1.0,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.500,0.29610526315789476,0.000,0.5,0.0,0.0,0.29610526315789476,0.0,0.29610526315789476,0.29610526315789476,0.29610526315789476
1,188.0,0.0,0.000,0.067,0.000,0.000,0.2,0.231,0.389,0.222,0.286,0.000,0.455,0.400,0.385,0.143,0.333,0.000,0.286,0.273,0.667,1.000,0.000,0.000,0.000,0.000,1.000
1,188.0,1.0,0.714,0.778,0.571,0.833,0.333,0.636,0.500,0.263,0.333,1.000,0.455,0.267,0.200,0.500,0.625,0.778,0.250,0.333,0.000,0.600,0.800,0.667,0.750,0.667,0.857
1,188.0,2.0,0.000,0.273,0.400,0.200,0.000,0.438,0.267,0.381,0.429,0.750,0.063,0.538,0.423,0.273,0.800,0.000,0.429,0.250,0.167,0.333,0.000,0.000,0.400,0.000,1.000
1,187.0,0.0,0.000,0.000,0.0,0.714,1.0,0.333,0.000,0.000,0.000,1.000,0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.250,0.000,0.4,0.3837916666666667,1.000,0.5,0.5,0.0
1,187.0,1.0,1.000,0.667,0.000,0.833,1.000,0.714,0.167,0.500,0.667,1.000,0.667,0.400,0.400,0.556,0.000,1.000,0.000,0.250,0.333,1.000,0.3837916666666667,0.500,1.000,1.000,0.0
1,187.0,2.0,0.000,0.000,0.000,0.000,1.0,0.500,0.143,0.250,0.000,0.000,0.250,0.000,0.500,0.600,0.000,1.000,0.750,0.000,1.000,0.000,0.3837916666666667,0.667,0.000,0.000,0.000
1,187.0,0.0,0.000,0.000,0.200,0.000,0.000,0.167,0.167,0.182,0.571,0.000,0.143,0.182,0.200,0.250,0.000,0.000,0.500,0.200,0.400,0.000,0.000,0.000,0.000,0.000,1.0
1,187.0,1.0,1.000,0.400,0.500,0.500,1.000,0.727,0.458,0.333,0.438,0.800,0.429,0.400,0.429,0.467,0.800,0.200,0.364,0.429,0.286,1.000,1.000,1.000,1.000,0.600,1.000
1,187.0,2.0,0.000,0.000,0.000,0.000,0.667,0.143,0.259,0.417,0.263,0.4,0.250,0.462,0.333,0.333,0.000,0.167,0.250,0.167,0.583,0.000,1.000,0.000,0.667,0.000,1.0
1,187.0,0.0,0.000,0.000,0.000,0.500,0.0,0.500,0.250,0.231,0.500,1.000,0.000,0.188,0.200,0.375,1.000,0.857,0.286,0.000,0.333,0.000,1.0,1.000,0.200,0.000,0.000
1,187.0,1.0,0.900,0.429,0.500,1.000,0.000,0.800,0.167,0.176,0.667,0.500,0.889,0.333,0.467,0.364,0.750,0.857,0.800,0.600,0.600,0.500,1.000,1.0,0.833,1.000,1.000
1,187.0,2.0,0.000,0.000,0.000,0.000,0.0,0.000,0.273,0.261,0.083,1.000,0.000,0.200,0.455,0.375,0.667,0.857,0.250,0.200,0.333,0.4,1.0,1.0,0.545,0.000,0.8
1,187.0,0.0,0.000,0.100,0.000,0.75,0.000,0.167,0.143,0.100,0.167,0.500,0.143,0.154,0.600,0.200,0.500,0.000,0.222,0.500,0.333,0.000,0.000,0.6,0.333,0.000,0.000
1,187.0,1.0,1.000,0.700,0.533,0.857,0.750,0.800,0.364,0.500,0.462,0.667,0.938,0.368,0.500,0.556,1.000,0.857,0.529,0.438,0.381,0.917,1.000,0.833,0.417,0.667,0.800
1,187.0,2.0,0.500,0.143,0.200,0.000,0.6,0.000,0.375,0.320,0.429,0.6,0.167,0.280,0.286,0.000,0.333,0.000,0.308,0.294,0.389,0.125,0.929,0.250,0.500,0.000,0.000
1,187.0,0.0,0.000,0.000,0.000,0.000,0.000,0.154,0.200,0.400,0.200,0.000,0.111,0.364,0.500,0.333,0.000,0.462,0.250,0.250,0.500,1.0,0.857,0.000,0.200,0.000,0.250
1,187.0,1.0,1.000,0.909,0.444,0.750,0.833,0.667,0.400,0.000,0.375,1.000,0.667,0.500,0.643,0.286,0.778,0.667,0.429,0.417,0.333,1.000,0.857,0.333,0.833,0.750,0.667
1,187.0,2.0,0.000,0.167,0.250,0.000,0.000,0.000,0.200,0.462,0.500,0.000,0.250,0.429,0.364,0.294,0.400,0.000,0.444,0.231,0.250,1.000,0.857,1.000,0.000,0.667,0.000
0,186.0,0.0,1.000,0.000,0.000,0.40386956521739137,0.5,1.000,0.000,0.333,0.000,0.000,0.000,0.0,0.000,0.500,0.40386956521739137,0.667,0.000,0.0,0.400,0.000,1.000,0.000,0.5,1.0,1.0
0,186.0,1.0,0.000,0.0,1.000,0.40386956521739137,1.000,1.000,0.000,0.500,0.000,0.0,0.5,0.000,0.000,1.000,0.40386956521739137,0.667,0.0,0.0,0.000,1.000,1.0,0.000,0.500,1.000,1.000
0,186.0,2.0,1.000,0.000,0.5,0.40386956521739137,0.000,1.000,0.667,0.000,0.000,0.000,1.000,0.0,0.000,0.333,0.40386956521739137,0.667,0.0,0.000,0.000,0.5,1.000,0.0,0.5,1.0,1.0
0,186.0,0.0,1.000,0.200,0.286,0.111,0.000,0.75,0.500,0.400,0.067,0.000,0.333,0.333,0.400,0.091,0.400,0.750,0.000,0.000,0.000,0.250,1.0,0.000,0.500,0.400,0.833
0,186.0,1.0,0.833,0.600,0.600,0.500,1.000,0.800,0.250,0.353,0.273,1.000,0.250,0.455,0.333,0.200,0.833,0.500,0.200,0.125,0.231,0.800,1.000,0.000,1.000,0.800,1.000
0,186.0,2.0,0.250,0.250,0.111,0.000,0.667,0.667,0.455,0.200,0.222,0.000,0.750,0.200,0.333,0.400,0.000,0.500,0.167,0.286,0.500,0.250,1.0,0.000,0.500,0.000,0.000
0,186.0,0.0,1.0,0.000,0.000,0.000,0.000,0.000,0.333,0.400,1.000,0.000,0.000,0.667,0.000,0.364,0.000,1.000,0.333,0.000,0.400,0.000,0.667,0.000,0.000,0.8,0.000
0,186.0,1.0,1.000,0.667,0.667,1.000,0.0,0.750,0.333,0.250,0.333,1.000,1.000,0.500,0.500,0.400,0.500,1.000,0.000,0.500,0.333,1.000,1.000,1.000,0.000,0.800,1.000
0,186.0,2.0,1.0,0.000,0.333,0.250,0.000,0.000,0.333,0.250,0.444,0.25,0.250,1.000,0.600,0.444,0.500,0.500,0.286,0.333,0.200,0.500,0.000,0.000,0.000,0.8,0.667
0,186.0,0.0,1.0,0.000,0.5,0.0,0.000,0.000,0.0,0.000,0.000,0.000,0.0,0.333,0.000,0.000,0.500,0.31366666666666665,0.31366666666666665,0.0,0.500,0.667,0.31366666666666665,1.0,0.000,0.000,0.31366666666666665
0,186.0,1.0,1.000,0.0,0.500,0.0,0.0,1.000,0.000,0.000,0.750,0.0,0.000,0.333,0.000,0.750,1.000,0.31366666666666665,0.31366666666666665,0.000,0.5,1.000,0.31366666666666665,1.000,0.0,1.000,0.31366666666666665
0,186.0,2.0,1.0,0.0,0.5,0.000,0.000,0.333,0.0,0.333,0.333,0.0,0.0,0.333,0.000,0.333,0.667,0.31366666666666665,0.31366666666666665,0.0,0.500,0.000,0.31366666666666665,1.0,0.0,0.5,0.31366666666666665
0,186.0,0.0,1.0,0.000,0.333,0.000,0.000,0.500,0.500,0.042,0.182,0.000,1.0,1.000,0.000,0.333,0.000,1.000,1.000,0.333,0.000,1.0,1.0,0.5135,0.333,0.000,1.0
0,186.0,1.0,1.000,0.750,0.600,1.000,1.000,0.500,0.750,0.727,0.400,1.000,1.000,0.500,0.500,0.000,0.000,1.0,0.333,0.333,0.200,1.000,1.0,0.5135,1.000,0.500,1.000
0,186.0,2.0,1.0,0.000,0.000,0.5,0.5,0.000,0.000,0.357,0.263,0.000,1.000,0.000,0.250,0.333,0.000,1.000,0.000,0.400,0.250,1.0,1.000,0.5135,0.000,0.429,1.0
0,186.0,0.0,0.0,0.0,0.500,0.36966666666666664,0.36966666666666664,0.000,0.333,1.000,0.000,1.0,0.36966666666666664,0.0,0.0,0.000,0.000,0.36966666666666664,0.36966666666666664,0.500,0.000,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,1.0
0,186.0,1.0,0.0,0.0,1.000,0.36966666666666664,0.36966666666666664,1.000,0.500,0.000,0.667,1.000,0.36966666666666664,0.0,0.0,0.000,1.000,0.36966666666666664,0.36966666666666664,0.333,0.000,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,1.000
0,186.0,2.0,0.000,0.000,0.000,0.36966666666666664,0.36966666666666664,0.5,0.000,0.500,0.000,1.0,0.36966666666666664,0.000,0.000,0.500,0.5,0.36966666666666664,0.36966666666666664,0.000,0.500,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,1.0
1,184.0,0.0,0.2266111111111111,0.000,0.000,0.0,0.2266111111111111,0.000,0.000,0.333,0.500,0.2266111111111111,1.000,0.000,0.333,0.500,0.2266111111111111,0.000,0.000,0.500,0.2266111111111111,0.0,0.2266111111111111,0.0,0.0,0.000,0.2266111111111111
1,184.0,1.0,0.2266111111111111,0.0,0.0,0.0,0.2266111111111111,1.000,0.000,0.500,1.000,0.2266111111111111,0.000,0.0,0.333,0.500,0.2266111111111111,0.0,0.5,0.333,0.2266111111111111,0.0,0.2266111111111111,0.000,0.000,1.000,0.2266111111111111
1,184.0,2.0,0.2266111111111111,0.0,0.0,0.000,0.2266111111111111,0.5,0.000,0.500,0.667,0.2266111111111111,0.000,0.0,0.000,0.000,0.2266111111111111,0.0,1.000,0.000,0.2266111111111111,0.000,0.2266111111111111,0.0,0.0,0.667,0.2266111111111111
1,185.0,0.0,0.000,0.6,0.000,0.3396086956521739,1.0,0.333,1.000,0.25,0.000,0.667,0.000,0.000,1.000,0.250,0.0,1.0,1.000,0.000,0.000,0.000,0.3396086956521739,1.000,0.0,0.000,0.0
1,185.0,1.0,0.000,1.000,1.000,0.3396086956521739,1.0,0.500,0.000,0.400,0.000,1.000,0.75,0.000,0.714,0.000,0.0,1.000,0.250,0.000,0.0,0.0,0.3396086956521739,1.0,0.0,1.000,0.0
1,185.0,2.0,0.000,0.333,0.000,0.3396086956521739,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.333,0.000,0.000,1.0,0.4,0.000,0.000,0.0,0.3396086956521739,1.0,0.000,0.667,0.000
1,185.0,0.0,0.143,0.143,0.000,0.000,0.000,0.000,0.150,0.182,0.333,0.000,0.250,0.235,0.250,0.333,0.000,0.000,0.333,0.000,0.000,0.000,1.0,0.000,0.000,1.000,1.000
1,185.0,1.0,0.900,0.750,1.000,1.000,1.000,0.769,0.417,0.308,0.286,0.000,0.667,0.000,0.273,0.400,0.000,0.500,0.500,0.500,0.333,1.000,1.000,0.500,1.000,0.500,1.000
1,185.0,2.0,0.143,0.333,0.000,0.000,0.5,0.125,0.636,0.500,0.200,0.000,0.222,0.583,0.500,0.286,0.000,0.000,0.444,0.286,0.500,0.333,1.0,0.000,0.000,0.000,0.500
1,185.0,0.0,0.125,0.083,0.000,0.0,0.2393913043478261,0.000,0.222,0.200,0.000,0.6,0.000,0.000,0.250,0.000,0.0,0.000,0.000,0.400,0.000,0.333,0.000,0.5,0.2393913043478261,0.000,0.000
1,185.0,1.0,1.000,0.500,1.000,0.0,0.2393913043478261,0.250,0.400,0.750,0.000,0.750,1.000,0.286,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.0,1.000,0.2393913043478261,0.500,0.667
1,185.0,2.0,0.000,0.188,0.250,0.000,0.2393913043478261,0.000,0.231,0.000,1.000,0.000,0.250,0.200,0.571,0.600,0.0,0.000,0.500,0.333,0.000,0.000,0.0,0.000,0.2393913043478261,0.2,0.4
1,185.0,0.0,1.0,0.21428571428571427,0.000,0.000,0.21428571428571427,0.21428571428571427,0.500,0.000,0.667,0.21428571428571427,0.0,0.000,0.000,0.0,0.21428571428571427,0.0,0.21428571428571427,0.000,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.000,0.21428571428571427,0.000
1,185.0,1.0,1.000,0.21428571428571427,0.0,0.000,0.21428571428571427,0.21428571428571427,0.000,0.0,1.000,0.21428571428571427,0.000,0.25,0.25,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,1.000,0.21428571428571427,0.0
1,185.0,2.0,1.0,0.21428571428571427,0.0,0.000,0.21428571428571427,0.21428571428571427,0.333,0.000,0.000,0.21428571428571427,0.0,1.000,0.333,0.000,0.21428571428571427,0.000,0.21428571428571427,0.000,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5,0.21428571428571427,0.0
0,177.0,0.0,0.000,0.000,0.316,0.133,0.000,0.000,0.250,0.364,0.444,0.333,1.000,0.375,0.231,0.083,0.200,0.000,0.000,0.286,0.200,0.500,0.667,0.250,0.167,0.000,0.000
0,177.0,1.0,1.000,0.250,0.500,0.429,0.400,0.750,0.167,0.211,0.583,0.333,0.667,0.200,0.353,0.600,0.500,1.000,0.333,0.286,0.429,0.714,1.000,1.000,0.857,0.833,1.000
0,177.0,2.0,1.000,1.000,0.000,0.500,0.000,0.000,0.333,0.300,0.125,0.000,0.000,0.571,0.167,0.235,0.286,0.5,0.000,0.333,0.143,0.000,0.333,0.000,0.111,0.000,0.778
0,177.0,0.0,0.500,0.000,0.231,0.125,0.000,0.000,0.250,0.429,0.636,0.250,0.714,0.200,0.286,0.091,0.167,0.000,0.000,0.000,0.111,0.000,0.000,0.200,0.000,0.333,0.000
0,177.0,1.0,1.000,0.625,0.417,0.000,0.400,1.000,0.167,0.438,0.500,0.600,0.800,0.333,0.154,0.143,0.600,0.667,0.000,0.100,0.375,1.000,1.000,0.667,0.0,0.750,1.000
0,177.0,2.0,0.000,0.600,0.182,0.000,0.000,0.5,0.286,0.556,0.200,0.500,0.500,0.143,0.286,0.294,0.143,0.000,1.000,0.222,0.200,0.000,0.500,0.000,0.000,0.000,0.8
0,177.0,0.0,0.250,0.167,0.111,0.111,0.000,0.000,0.500,0.286,0.333,0.125,0.500,0.000,0.385,0.250,0.143,1.000,0.000,0.000,0.286,0.000,1.0,0.000,0.25,0.000,0.000
0,177.0,1.0,0.750,0.500,0.250,0.200,0.000,0.500,0.250,0.250,0.222,0.500,1.000,0.333,0.333,0.250,1.000,1.000,0.0,0.200,0.143,0.600,1.000,1.000,0.500,0.000,0.875
0,177.0,2.0,0.333,0.000,0.200,0.500,0.000,0.000,0.167,0.188,0.231,0.000,0.333,0.200,0.385,0.286,0.500,1.0,0.000,0.167,0.167,0.500,1.0,0.000,0.000,0.000,0.778
0,177.0,0.0,0.000,0.000,0.143,0.214,0.167,0.500,0.333,0.500,0.278,0.167,0.5,0.000,0.273,0.250,0.444,0.333,0.333,0.222,0.273,0.000,1.000,0.000,0.333,0.000,0.9
0,177.0,1.0,1.000,0.500,0.364,0.750,1.000,1.000,0.143,0.400,0.308,0.333,1.000,0.333,0.400,0.389,0.545,1.000,0.000,0.462,0.111,0.500,1.000,0.500,0.750,0.857,1.000
0,177.0,2.0,0.500,0.250,0.400,0.111,1.000,0.000,0.143,0.455,0.385,0.125,0.000,0.200,0.167,0.313,0.000,0.500,0.000,0.385,0.167,0.000,1.000,0.000,0.000,0.333,0.000
0,177.0,0.0,0.000,0.667,0.417,0.143,0.250,0.500,0.200,0.450,0.259,0.167,0.800,0.143,0.278,0.167,0.375,0.500,0.333,0.182,0.200,0.250,0.5,0.000,0.500,0.400,0.000
0,177.0,1.0,0.846,0.500,0.500,0.500,0.600,0.25,0.200,0.526,0.471,0.333,1.000,0.500,0.333,0.270,0.444,1.000,0.000,0.214,0.333,1.000,1.000,0.800,0.636,0.500,0.889
0,177.0,2.0,1.000,0.167,0.125,0.400,0.000,0.000,0.250,0.231,0.167,0.250,0.500,0.364,0.438,0.348,0.250,0.8,0.200,0.167,0.471,0.571,0.000,0.500,0.000,0.400,0.8
0,177.0,0.0,0.5,0.000,0.273,0.750,0.000,0.000,0.167,0.353,0.077,0.571,0.000,0.333,0.250,0.222,0.333,0.500,0.000,0.125,0.000,0.000,1.0,0.000,0.000,0.500,0.000
0,177.0,1.0,1.000,1.000,0.750,0.600,0.800,1.000,0.167,0.444,0.462,0.667,0.500,0.125,0.250,0.500,0.667,1.000,0.000,0.111,0.286,0.556,1.000,1.000,0.000,1.000,1.000
