lh_or_rh,height,runner,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,177.0,0.0,1.000,0.267,0.278,0.375,0.400,0.400,0.211,0.313,0.310,0.500,0.583,0.261,0.343,0.317,0.300,0.250,0.211,0.300,0.471,0.333,1.000,0.462,0.417,0.455,0.714
0,177.0,1.0,1.000,0.429,0.308,0.125,0.500,0.333,0.667,0.273,0.235,0.400,0.333,0.333,0.450,0.476,0.455,1.000,0.308,0.176,0.320,0.500,1.000,0.182,0.400,0.222,0.750
0,177.0,0.0,0.000,0.500,0.111,0.385,0.500,0.000,0.250,0.440,0.313,0.500,0.500,0.308,0.333,0.333,0.455,0.000,0.182,0.364,0.429,1.000,0.600,0.500,0.167,0.700,0.667
0,177.0,1.0,1.000,0.800,0.333,0.250,1.000,1.000,0.000,0.444,0.267,0.000,0.333,0.714,0.556,0.417,0.333,0.000,0.500,0.333,0.438,0.333,0.667,0.333,0.571,0.167,1.000
0,177.0,0.0,1.000,0.000,0.167,0.200,0.0,0.250,0.250,0.200,0.214,0.750,0.250,0.364,0.200,0.133,0.333,0.500,0.400,0.273,0.222,0.000,1.000,0.333,0.000,0.200,0.750
0,177.0,1.0,1.0,0.000,0.000,0.167,0.000,0.000,0.200,0.300,0.133,0.600,0.429,0.000,0.143,0.167,0.667,0.500,0.667,0.300,0.400,0.200,1.0,0.000,0.000,0.2,0.75
0,177.0,0.0,1.000,0.375,0.000,0.111,0.000,0.500,0.167,0.357,0.412,0.333,0.0,0.300,0.333,0.333,0.444,0.500,0.286,0.000,0.462,0.000,1.000,1.000,0.429,0.000,1.000
0,177.0,1.0,0.200,1.000,0.286,0.300,0.000,1.000,0.556,0.333,0.231,0.286,0.000,0.167,0.200,0.294,0.143,1.000,0.143,0.000,0.500,0.333,1.0,1.0,0.000,0.500,1.000
0,177.0,0.0,1.0,0.000,0.000,0.000,0.000,0.500,0.429,0.308,0.250,0.000,0.250,0.500,0.222,0.600,0.250,0.5,0.400,0.500,0.500,0.750,0.37679166666666664,0.000,1.000,1.000,1.0
0,177.0,1.0,1.000,0.500,0.125,1.000,0.000,0.000,0.500,0.250,0.200,0.000,0.500,0.500,0.429,0.333,0.25,0.500,1.000,0.333,0.429,0.75,0.37679166666666664,0.0,0.000,0.000,1.000
0,177.0,0.0,1.0,0.5467000000000001,0.000,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,1.000,0.5467000000000001,0.5467000000000001,0.000,1.000,0.000,0.000,0.5467000000000001,1.0,1.000,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,1.0,0.5467000000000001,0.5467000000000001
0,177.0,1.0,1.000,0.5467000000000001,0.0,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,1.000,0.5467000000000001,0.5467000000000001,0.0,0.667,0.250,0.0,0.5467000000000001,1.000,0.000,0.5467000000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,1.000,0.5467000000000001,0.5467000000000001
0,185.0,0.0,1.0,1.000,0.000,0.250,0.000,0.0,0.500,0.200,0.200,0.500,0.333,0.250,0.333,0.167,0.000,0.000,0.333,0.200,0.250,0.000,0.0,0.3256666666666667,0.000,1.0,1.000
0,185.0,1.0,1.000,1.0,0.500,0.500,0.000,0.000,0.000,0.000,0.333,0.250,0.333,0.333,0.000,1.000,0.0,0.0,0.333,0.000,1.000,0.000,0.000,0.3256666666666667,0.0,1.000,1.000
0,185.0,0.0,1.000,0.0,0.5,0.29610526315789476,0.0,1.000,1.0,0.000,0.0,0.000,0.000,0.000,0.000,0.000,0.500,0.29610526315789476,0.000,1.000,0.000,0.0,0.29610526315789476,0.0,0.29610526315789476,0.29610526315789476,0.29610526315789476
0,185.0,1.0,1.0,0.000,0.500,0.29610526315789476,0.000,1.0,1.000,0.333,0.000,0.000,0.0,0.000,1.000,0.167,1.000,0.29610526315789476,0.0,0.000,0.000,0.000,0.29610526315789476,0.000,0.29610526315789476,0.29610526315789476,0.29610526315789476
1,188.0,0.0,0.273,0.308,0.250,0.000,0.000,0.542,0.500,0.276,0.467,0.500,0.357,0.421,0.400,0.313,0.400,0.500,0.214,0.200,0.143,0.444,0.000,0.222,0.429,0.500,1.000
1,188.0,1.0,0.412,0.318,0.385,0.545,0.333,0.250,0.238,0.350,0.278,0.833,0.250,0.368,0.316,0.235,0.727,0.286,0.500,0.357,0.333,0.667,0.667,0.000,0.286,0.286,0.857
1,187.0,0.0,1.000,0.000,0.0,0.750,1.0,0.500,0.125,0.167,0.500,0.500,0.333,0.167,0.333,0.400,0.000,0.000,0.167,0.200,0.667,0.000,0.3837916666666667,1.000,1.000,0.500,0.0
1,187.0,1.0,0.250,1.000,0.000,0.667,1.000,0.600,0.167,0.400,0.000,0.667,0.333,0.083,1.000,0.500,0.000,0.750,0.500,0.250,0.000,0.500,0.3837916666666667,0.500,0.000,0.500,0.000
1,187.0,0.0,0.400,0.000,0.400,0.333,0.667,0.143,0.265,0.294,0.353,0.200,0.300,0.400,0.333,0.333,0.667,0.333,0.111,0.250,0.429,0.500,0.500,0.000,0.667,0.500,1.000
1,187.0,1.0,0.400,0.200,0.222,0.167,0.667,0.435,0.379,0.333,0.438,0.600,0.250,0.316,0.333,0.400,0.500,0.000,0.600,0.333,0.471,0.167,1.000,0.500,0.667,0.000,1.000
1,187.0,0.0,0.500,0.000,0.333,0.333,0.0,0.857,0.200,0.259,0.385,0.500,0.500,0.200,0.417,0.417,0.667,1.000,0.500,0.400,0.375,0.500,1.000,1.0,0.600,1.000,0.500
1,187.0,1.0,0.500,0.300,0.385,0.333,0.000,0.375,0.294,0.192,0.412,1.000,0.625,0.235,0.333,0.333,0.800,0.800,0.400,0.250,0.500,0.333,1.000,1.000,0.500,0.000,1.000
1,187.0,0.0,0.583,0.333,0.364,1.000,0.500,0.500,0.350,0.343,0.400,0.333,0.611,0.222,0.438,0.167,1.000,0.571,0.458,0.522,0.435,0.538,1.000,0.600,0.500,0.400,0.500
1,187.0,1.0,0.909,0.333,0.500,0.667,1.000,0.556,0.276,0.385,0.364,1.000,0.545,0.333,0.500,0.294,0.250,0.400,0.267,0.250,0.320,0.625,0.909,0.600,0.364,0.500,0.429
1,187.0,0.0,0.333,0.556,0.000,0.167,0.000,0.182,0.273,0.375,0.375,0.500,0.222,0.350,0.583,0.357,0.500,0.500,0.375,0.182,0.308,1.000,0.500,0.500,0.500,0.571,0.000
1,187.0,1.0,0.636,0.400,0.357,1.000,0.714,0.381,0.316,0.412,0.364,0.750,0.462,0.600,0.474,0.263,0.625,0.429,0.375,0.389,0.357,1.000,1.000,0.000,0.429,1.000,0.500
0,186.0,0.0,1.000,0.000,0.500,0.40386956521739137,0.5,1.000,0.500,1.000,0.000,0.0,0.500,0.000,0.0,0.500,0.40386956521739137,0.500,0.000,0.000,0.143,0.5,1.000,0.000,1.000,1.0,1.000
0,186.0,1.0,0.500,0.000,0.500,0.40386956521739137,0.500,1.000,0.000,0.000,0.000,0.000,0.5,0.0,0.000,0.500,0.40386956521739137,1.000,0.0,0.0,0.500,0.500,1.000,0.000,0.000,1.000,1.000
0,186.0,0.0,0.500,0.375,0.182,0.250,0.500,1.000,0.500,0.391,0.222,0.143,0.250,0.188,0.333,0.143,0.400,0.500,0.143,0.154,0.357,0.333,1.0,0.000,0.500,0.750,1.000
0,186.0,1.0,0.714,0.333,0.400,0.286,1.000,0.667,0.385,0.158,0.118,0.571,0.455,0.462,0.357,0.310,0.500,0.667,0.200,0.125,0.263,0.571,1.000,0.000,1.000,0.429,0.500
0,186.0,0.0,1.000,0.250,0.000,0.500,0.0,0.250,0.000,0.200,0.500,0.250,0.200,0.000,0.250,0.625,0.250,1.000,0.143,0.333,0.333,0.500,1.000,0.333,0.000,1.000,1.000
0,186.0,1.0,1.000,0.500,0.667,0.200,0.000,0.400,0.500,0.333,0.400,0.25,1.000,1.000,0.625,0.294,0.200,0.800,0.286,0.333,0.286,0.750,0.000,0.333,0.000,0.750,0.500
0,186.0,0.0,1.0,0.000,0.5,0.000,0.000,0.000,0.000,0.250,0.250,0.0,0.0,0.000,0.000,0.250,1.000,0.31366666666666665,0.31366666666666665,0.000,1.000,1.000,0.31366666666666665,1.000,0.0,0.5,0.31366666666666665
0,186.0,1.0,1.000,0.0,0.500,0.000,0.000,0.500,0.0,0.000,0.600,0.000,0.000,0.500,0.000,0.750,0.500,0.31366666666666665,0.31366666666666665,0.0,0.333,0.500,0.31366666666666665,1.0,0.000,0.500,0.31366666666666665
0,186.0,0.0,0.000,0.31216666666666665,1.000,0.5,0.000,0.500,0.31216666666666665,0.000,0.500,0.0,0.000,0.0,0.000,0.000,0.000,0.31216666666666665,0.500,0.31216666666666665,1.000,0.31216666666666665,1.000,0.0,0.31216666666666665,1.0,0.31216666666666665
0,186.0,1.0,0.000,0.31216666666666665,1.0,0.500,0.0,0.5,0.31216666666666665,0.500,0.000,0.000,0.0,0.000,0.0,0.0,0.0,0.31216666666666665,0.5,0.31216666666666665,0.000,0.31216666666666665,1.0,0.000,0.31216666666666665,1.000,0.31216666666666665
0,186.0,0.0,1.000,0.375,0.250,0.667,1.000,0.500,0.500,0.259,0.350,0.000,1.000,0.500,0.375,0.143,0.000,1.000,0.333,0.250,0.000,1.000,1.0,0.5135,0.000,0.400,1.0
0,186.0,1.0,1.0,0.000,0.500,0.333,0.000,0.333,0.600,0.318,0.200,0.667,1.000,0.167,0.286,0.250,0.000,1.000,0.500,0.500,0.286,1.000,1.000,0.5135,0.500,0.500,1.000
0,186.0,0.0,0.0,0.000,0.500,0.36966666666666664,0.36966666666666664,0.000,0.500,0.600,0.500,1.000,0.36966666666666664,0.000,0.000,0.000,0.500,0.36966666666666664,0.36966666666666664,0.000,0.500,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,1.000
0,186.0,1.0,0.000,0.0,0.667,0.36966666666666664,0.36966666666666664,1.000,0.000,0.000,0.333,1.0,0.36966666666666664,0.000,0.000,0.333,0.5,0.36966666666666664,0.36966666666666664,1.000,0.000,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,0.36966666666666664,1.0
1,184.0,0.0,0.2266111111111111,0.0,0.0,0.0,0.2266111111111111,0.500,0.000,0.333,0.500,0.2266111111111111,0.500,0.0,0.286,0.667,0.2266111111111111,0.000,0.000,0.333,0.2266111111111111,0.0,0.2266111111111111,0.000,0.0,0.000,0.2266111111111111
1,184.0,1.0,0.2266111111111111,0.000,0.000,0.000,0.2266111111111111,0.5,0.000,0.500,1.000,0.2266111111111111,0.000,0.000,0.200,0.000,0.2266111111111111,0.000,1.000,0.333,0.2266111111111111,0.000,0.2266111111111111,0.0,0.000,1.000,0.2266111111111111
1,185.0,0.0,0.000,1.000,0.250,0.3396086956521739,1.000,0.000,0.000,0.333,0.000,1.000,1.000,0.000,0.667,0.000,0.000,1.000,0.500,0.000,0.0,0.0,0.3396086956521739,1.0,0.000,0.000,0.000
1,185.0,1.0,0.000,0.333,0.000,0.3396086956521739,1.0,1.000,0.500,0.000,0.000,0.500,0.500,0.167,0.625,0.333,0.0,1.0,0.333,0.000,0.000,0.000,0.3396086956521739,1.000,0.0,1.000,0.0
1,185.0,0.0,0.500,0.313,0.250,0.250,0.5,0.333,0.348,0.250,0.455,0.000,0.412,0.240,0.250,0.500,0.000,0.200,0.467,0.214,0.500,0.250,1.000,0.143,0.250,0.500,1.000
1,185.0,1.0,0.417,0.800,0.429,0.000,0.500,0.389,0.350,0.389,0.000,0.000,0.167,0.333,0.467,0.250,0.000,0.000,0.333,0.333,0.000,0.500,1.0,0.500,0.400,0.500,0.750
1,185.0,0.0,0.250,0.111,0.000,0.000,0.2393913043478261,0.111,0.200,0.429,0.333,1.000,0.571,0.231,0.429,0.500,0.0,0.000,0.400,0.200,0.000,1.000,0.000,0.000,0.2393913043478261,0.000,0.000
1,185.0,1.0,0.444,0.286,0.333,0.000,0.2393913043478261,0.000,0.417,0.111,0.333,0.333,0.000,0.083,0.364,0.200,0.000,0.000,0.000,0.333,0.000,0.000,0.0,0.667,0.2393913043478261,1.000,0.667
1,185.0,0.0,0.333,1.000,0.000,0.000,0.0,0.000,0.667,0.000,0.000,1.000,0.000,1.000,0.500,0.2784583333333333,0.000,0.0,0.5,0.000,0.000,0.0,0.0,0.0,0.000,0.000,1.000
1,185.0,1.0,0.000,1.0,0.000,1.000,0.000,0.000,0.500,0.500,0.0,1.000,0.0,0.000,0.5,0.2784583333333333,0.0,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.0
1,185.0,0.0,0.0,0.3382352941176471,0.000,0.3382352941176471,0.0,0.0,0.3382352941176471,0.000,0.3382352941176471,0.000,0.333,0.000,0.0,0.3382352941176471,0.3382352941176471,0.3382352941176471,0.0,0.000,1.000,1.000,1.000,0.3382352941176471,1.0,1.000,0.0
1,185.0,1.0,0.000,0.3382352941176471,0.000,0.3382352941176471,0.000,0.000,0.3382352941176471,1.000,0.3382352941176471,0.0,0.333,0.333,0.000,0.3382352941176471,0.3382352941176471,0.3382352941176471,0.000,0.0,0.500,1.0,1.0,0.3382352941176471,1.000,1.0,0.000
1,185.0,0.0,1.0,0.21428571428571427,0.000,0.000,0.21428571428571427,0.21428571428571427,0.500,0.000,0.000,0.21428571428571427,0.000,0.000,0.333,0.000,0.21428571428571427,0.000,0.21428571428571427,0.000,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5,0.21428571428571427,0.0
1,185.0,1.0,1.000,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.000,0.000,1.000,0.21428571428571427,0.0,0.333,0.000,0.000,0.21428571428571427,0.0,0.21428571428571427,0.000,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.500,0.21428571428571427,0.000
0,177.0,0.0,0.5,0.167,0.250,0.286,0.250,0.600,0.300,0.290,0.304,0.250,1.000,0.364,0.125,0.368,0.000,0.500,0.000,0.250,0.111,0.333,0.500,0.000,0.250,0.571,1.000
0,177.0,1.0,0.500,0.250,0.389,0.250,0.182,0.000,0.211,0.276,0.435,0.273,0.333,0.444,0.333,0.200,0.417,0.500,0.400,0.353,0.333,0.625,0.750,0.400,0.375,0.667,0.750
0,177.0,0.0,0.667,0.200,0.278,0.111,0.167,0.5,0.250,0.593,0.583,0.467,0.500,0.444,0.167,0.267,0.400,0.200,0.000,0.111,0.400,0.429,0.500,0.400,0.000,0.286,0.500
0,177.0,1.0,0.500,0.545,0.278,0.000,0.111,0.500,0.250,0.286,0.357,0.385,1.000,0.000,0.353,0.148,0.125,1.000,0.333,0.091,0.083,0.200,0.500,0.250,0.000,0.833,1.000
0,177.0,0.0,0.200,0.111,0.200,0.000,0.000,0.000,0.300,0.182,0.211,0.333,0.750,0.000,0.375,0.308,0.500,1.0,0.000,0.091,0.300,0.333,1.000,0.667,0.500,0.000,0.667
0,177.0,1.0,0.667,0.429,0.125,0.500,0.000,0.250,0.250,0.294,0.333,0.091,0.333,0.250,0.375,0.167,0.455,1.000,0.000,0.167,0.100,0.500,1.0,0.500,0.000,0.000,1.000
0,177.0,0.0,0.667,0.400,0.125,0.267,0.400,0.500,0.250,0.600,0.391,0.200,0.5,0.143,0.261,0.350,0.182,0.400,0.000,0.381,0.227,0.231,1.000,0.333,0.333,0.667,1.000
0,177.0,1.0,0.500,0.222,0.429,0.375,0.600,0.333,0.125,0.353,0.238,0.167,0.500,0.333,0.300,0.318,0.571,1.000,0.333,0.357,0.100,0.429,1.000,0.333,0.500,0.429,0.800
0,177.0,0.0,0.800,0.300,0.417,0.273,0.500,0.500,0.222,0.323,0.265,0.200,0.667,0.333,0.304,0.297,0.250,1.000,0.200,0.238,0.286,0.000,0.000,0.571,0.400,0.250,0.714
0,177.0,1.0,0.444,0.667,0.313,0.400,0.250,0.000,0.214,0.571,0.321,0.333,1.000,0.357,0.379,0.244,0.471,0.667,0.286,0.125,0.476,0.667,1.000,1.000,0.714,0.500,1.000
0,177.0,0.0,0.500,0.667,0.444,0.333,0.500,1.000,0.250,0.333,0.389,0.667,0.333,0.500,0.429,0.333,0.500,0.500,0.000,0.250,0.000,0.286,1.0,0.5,0.000,1.000,0.667
0,177.0,1.0,0.5,0.750,0.333,0.500,0.600,0.000,0.091,0.579,0.150,0.250,0.500,0.105,0.000,0.316,0.500,0.000,0.000,0.000,0.200,0.571,1.000,0.500,0.000,0.750,1.000
0,177.0,0.0,0.500,0.308,0.167,0.294,0.500,0.500,0.278,0.227,0.452,0.231,0.400,0.357,0.364,0.375,0.250,0.500,0.250,0.313,0.588,0.267,1.000,0.500,0.429,0.429,1.000
0,177.0,1.0,0.800,0.333,0.412,0.571,0.429,0.800,0.200,0.448,0.438,0.500,0.714,0.400,0.727,0.355,0.263,1.000,0.429,0.429,0.364,0.333,0.000,0.333,0.444,0.667,1.000
0,177.0,0.0,0.333,0.375,0.200,0.500,0.600,0.400,0.267,0.444,0.316,0.250,0.800,0.111,0.421,0.350,0.385,0.000,0.143,0.292,0.200,0.400,1.0,0.200,1.000,0.600,0.833
0,177.0,1.0,0.250,0.000,0.800,0.400,0.400,0.000,0.500,0.538,0.333,0.200,0.750,0.222,0.250,0.190,0.857,1.000,0.176,0.100,0.300,0.167,1.000,0.333,0.600,0.500,1.000
0,177.0,0.0,1.000,0.000,0.200,0.250,0.0,1.000,0.000,0.333,0.385,0.500,1.0,0.600,0.250,0.000,1.000,1.000,0.500,0.154,0.000,0.500,0.423304347826087,0.0,0.000,0.423304347826087,0.000
0,177.0,1.0,1.000,1.000,0.500,0.500,0.000,1.000,0.500,0.250,0.833,1.000,1.000,0.143,0.167,0.333,0.667,0.500,0.000,1.000,0.429,0.5,0.423304347826087,0.000,0.500,0.423304347826087,1.000
0,177.0,0.0,1.000,0.000,0.167,0.000,0.000,0.333,0.200,0.278,0.214,0.000,0.667,0.500,0.125,0.286,0.667,0.500,0.000,0.556,0.250,0.400,1.000,0.500,0.000,0.500,0.667
0,177.0,1.0,0.333,0.500,0.000,0.286,0.667,0.333,0.333,0.450,0.182,0.250,0.833,0.500,0.286,0.333,1.000,1.000,0.000,0.250,0.286,1.000,1.000,1.000,0.000,1.000,1.000
0,177.0,0.0,0.000,0.500,0.286,0.000,0.000,1.000,0.600,0.500,0.357,0.500,0.500,0.500,0.273,0.286,0.000,1.0,0.143,0.400,0.200,0.800,0.41112499999999996,0.333,0.250,0.000,1.000
0,177.0,1.0,1.000,0.5,0.556,0.400,0.000,0.000,0.000,0.375,0.333,0.500,0.5,0.333,0.333,0.200,0.500,1.000,0.000,0.143,0.200,0.500,0.41112499999999996,0.000,0.000,1.000,1.0
1,186.0,0.0,0.000,0.800,0.500,0.667,0.667,0.250,0.250,0.600,0.333,0.500,0.400,0.357,0.313,0.111,1.000,0.800,0.333,0.133,0.636,0.000,0.667,0.500,1.000,0.250,0.667
1,186.0,1.0,1.000,0.200,0.500,0.500,0.667,0.778,0.154,0.290,0.429,0.667,0.429,0.300,0.333,0.182,0.333,0.667,0.333,0.364,0.429,0.200,0.667,0.500,0.400,0.400,0.750
1,186.0,0.0,0.500,0.286,0.333,0.667,0.750,0.250,0.364,0.318,0.167,0.500,0.000,0.286,0.200,0.333,0.286,0.500,0.077,0.636,0.286,0.667,0.000,0.222,0.385,0.000,0.750
1,186.0,1.0,0.571,0.571,0.375,0.000,1.000,0.143,0.222,0.294,0.364,0.625,0.444,0.188,0.235,0.333,0.333,0.600,0.417,0.318,0.444,0.333,0.250,0.000,0.286,0.444,0.000
1,186.0,0.0,0.143,0.526,0.400,1.000,1.000,0.313,0.211,0.294,0.533,0.500,0.200,0.167,0.308,0.286,0.167,0.571,0.500,0.438,0.294,0.333,0.667,0.167,0.375,0.667,1.000
1,186.0,1.0,0.500,0.462,0.714,0.500,0.500,0.375,0.441,0.333,0.167,0.750,0.364,0.462,0.294,0.250,1.000,0.300,0.550,0.471,0.214,0.500,0.667,0.250,0.375,0.143,1.000
1,186.0,0.0,0.429,0.400,0.800,0.500,1.000,0.188,0.286,0.313,0.250,0.500,0.500,0.267,0.400,0.368,0.167,0.667,0.308,0.333,0.412,0.750,1.000,0.600,0.333,0.000,1.000
1,186.0,1.0,1.000,0.400,0.571,0.333,0.500,0.308,0.400,0.588,0.286,0.500,0.273,0.579,0.583,0.615,0.625,0.333,0.188,0.500,0.364,0.286,0.000,0.333,0.600,0.250,0.500
1,186.0,0.0,0.200,0.154,0.182,0.500,1.000,0.250,0.111,0.219,0.300,0.667,0.100,0.421,0.440,0.400,0.500,0.333,0.474,0.353,0.400,0.500,1.0,0.600,0.500,1.000,1.000
1,186.0,1.0,0.714,0.400,0.750,0.800,0.000,0.200,0.133,0.357,0.417,0.500,0.333,0.500,0.348,0.400,0.400,0.667,0.545,0.429,0.154,0.200,1.000,0.667,0.000,0.000,1.000
1,186.0,0.0,0.600,0.000,0.667,0.500,0.667,0.667,0.242,0.385,0.346,0.000,0.500,0.333,0.235,0.400,0.333,0.250,0.267,0.333,0.412,1.000,1.000,0.800,0.667,1.000,1.000
1,186.0,1.0,0.571,0.000,0.462,0.750,0.000,0.400,0.278,0.444,0.368,1.000,0.250,0.308,0.688,0.467,0.500,0.000,0.200,0.294,0.308,0.500,1.000,0.667,0.800,0.500,1.000
1,186.0,0.0,0.000,0.000,0.545,1.000,1.000,0.333,0.333,0.422,0.500,0.667,0.333,0.400,0.423,0.095,0.500,0.714,0.429,0.300,0.385,0.714,1.000,1.000,0.750,0.222,0.750
1,186.0,1.0,0.700,0.625,0.500,1.000,1.000,0.300,0.412,0.357,0.333,0.667,0.444,0.394,0.591,0.400,0.800,0.778,0.217,0.500,0.278,0.750,1.000,1.000,0.250,0.667,1.000
1,186.0,0.0,0.333,0.429,0.333,0.286,1.000,0.182,0.250,0.278,0.200,0.000,0.222,0.300,0.500,0.375,0.286,0.667,0.421,0.375,0.438,0.750,0.000,0.333,0.500,1.000,0.000
1,186.0,1.0,0.750,0.250,0.444,1.000,1.000,0.308,0.200,0.231,0.231,0.833,0.556,0.367,0.316,0.435,0.667,0.333,0.278,0.476,0.467,0.600,0.0,0.000,0.500,0.667,0.500
0,178.0,0.0,1.000,0.500,0.000,0.500,0.500,1.000,0.000,0.667,0.125,0.0,1.0,0.000,0.200,0.100,0.0,0.39282608695652177,0.000,0.000,0.250,0.000,0.39282608695652177,1.000,0.000,1.000,1.0
0,178.0,1.0,1.0,1.000,0.000,0.000,0.000,1.000,0.000,0.429,0.200,0.000,1.000,0.000,0.250,0.167,0.000,0.39282608695652177,0.000,0.250,1.000,0.0,0.39282608695652177,1.0,0.000,1.0,1.000
0,181.0,0.0,0.667,0.600,0.444,0.000,0.333,0.250,0.333,0.300,0.222,0.429,0.667,0.412,0.450,0.286,0.250,0.000,0.200,0.417,0.182,0.000,1.000,0.286,0.857,0.667,0.333
0,181.0,1.0,0.800,0.400,0.250,0.273,0.500,0.333,0.250,0.529,0.400,0.500,0.500,0.143,0.333,0.150,0.333,0.000,0.222,0.200,0.000,0.500,1.000,0.000,0.500,0.333,0.667
0,181.0,0.0,0.800,0.429,0.182,0.182,0.667,0.400,0.227,0.152,0.182,0.000,0.375,0.423,0.273,0.500,0.300,0.167,0.071,0.476,0.125,0.571,1.000,0.667,1.000,1.000,1.000
0,181.0,1.0,1.000,0.429,0.000,0.333,0.500,1.000,0.417,0.278,0.190,0.455,0.333,0.381,0.429,0.154,0.333,0.500,0.429,0.143,0.083,0.667,0.667,0.250,0.000,0.800,1.000
0,181.0,0.0,0.429,0.500,0.167,0.583,0.000,0.333,0.350,0.200,0.292,0.400,0.600,0.273,0.563,0.269,0.200,0.167,0.091,0.267,0.235,1.000,1.000,1.000,0.800,0.750,1.000
0,181.0,1.0,1.000,0.000,0.714,0.545,0.000,0.500,0.313,0.353,0.286,0.333,0.333,0.214,0.333,0.235,0.250,0.000,0.364,0.400,0.286,0.333,1.0,0.500,0.000,1.000,1.000
0,181.0,0.0,1.000,0.250,0.6,0.333,0.000,1.000,0.000,0.250,0.227,1.000,0.750,0.444,0.267,0.125,0.000,0.500,0.000,0.353,0.286,1.000,1.000,1.000,0.750,1.000,1.000
0,181.0,1.0,0.000,0.667,0.600,0.714,0.200,0.000,0.333,0.385,0.222,1.0,0.000,0.667,0.417,0.400,0.333,1.000,0.364,0.286,0.286,0.000,1.000,1.000,0.200,0.667,1.000
0,181.0,0.0,1.0,0.000,0.47830000000000006,0.000,1.000,0.0,1.000,0.000,1.000,0.000,0.47830000000000006,0.667,0.000,0.667,0.47830000000000006,0.000,1.000,0.000,0.333,1.000,1.000,0.000,0.0,0.47830000000000006,0.47830000000000006
0,181.0,1.0,1.000,1.000,0.47830000000000006,0.000,1.0,0.000,1.000,0.667,1.0,0.000,0.47830000000000006,0.000,0.500,0.000,0.47830000000000006,1.000,0.333,0.000,0.333,1.0,1.000,0.000,0.000,0.47830000000000006,0.47830000000000006
0,181.0,0.0,1.000,0.000,0.125,0.375,0.25,0.500,0.214,0.400,0.300,0.000,0.667,0.188,0.300,0.188,1.000,0.000,0.286,0.125,0.545,0.500,1.0,1.000,0.000,1.000,1.000
0,181.0,1.0,0.833,1.000,0.500,0.200,0.250,0.500,0.200,0.500,0.267,0.375,0.429,0.167,0.250,0.176,0.167,1.000,0.000,0.111,0.083,0.333,1.000,0.667,0.000,1.000,1.000
0,181.0,0.0,1.000,0.5,0.000,0.111,0.500,0.500,0.333,0.400,0.222,0.000,0.250,0.286,0.500,0.250,0.250,0.200,0.000,0.231,0.250,0.500,1.000,1.000,1.000,1.000,0.500
0,181.0,1.0,0.000,0.500,0.444,0.250,0.000,1.000,0.375,0.500,0.714,0.000,0.375,0.143,0.333,0.375,0.286,0.500,0.167,0.500,0.143,1.000,1.000,0.333,0.000,1.000,1.000
0,181.0,0.0,1.000,0.000,0.375,0.000,0.000,0.333,0.200,0.111,0.313,0.571,0.500,0.238,0.471,0.174,0.000,0.667,0.143,0.533,0.222,0.500,1.000,0.333,0.500,1.000,1.000
0,181.0,1.0,0.250,1.000,0.200,0.000,0.333,0.500,0.353,0.500,0.077,0.300,0.000,0.286,0.500,0.400,0.125,0.500,0.250,0.400,0.400,0.333,1.000,0.333,0.000,0.000,1.000
0,181.0,0.0,0.000,0.000,0.250,0.000,0.333,0.333,1.000,0.364,0.500,0.000,0.39233333333333337,0.000,0.500,0.500,0.000,1.0,0.500,0.556,0.500,0.0,1.0,1.0,0.000,0.500,1.000
0,181.0,1.0,1.000,0.0,0.000,0.000,0.400,0.333,0.667,0.182,0.200,0.250,0.39233333333333337,0.200,0.556,0.000,0.000,1.000,0.000,0.250,0.000,0.000,1.000,1.000,0.000,0.000,1.0
1,184.0,0.0,0.000,0.125,0.125,0.125,0.000,0.000,0.000,0.0,0.000,0.125,0.125,0.125,0.125,0.000,0.125,0.000,0.000,0.5,1.000,0.125,0.125,0.125,0.0,0.125,0.125
1,184.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.000,0.000,0.000,0.125,0.125,0.125,0.125,0.0,0.125,0.000,0.0,0.500,1.0,0.125,0.125,0.125,0.000,0.125,0.125
1,184.0,0.0,0.26307142857142857,0.250,1.000,0.26307142857142857,0.26307142857142857,0.26307142857142857,0.400,0.000,0.000,0.26307142857142857,1.000,0.000,0.0,0.0,0.26307142857142857,0.26307142857142857,0.000,0.000,0.000,0.26307142857142857,0.26307142857142857,0.26307142857142857,0.26307142857142857,0.000,1.0
